Country,Variant,date,I,D,R,V,H,ICU,Population,S,Stringency
FRA,Omicron,2022-05-26,22877.673469387755,66.9795918367347,23077.91836734694,36972.9387755102,17387.979591836734,1113.795918367347,67813000.0,67763507.30612245,18.81
FRA,Omicron,2022-05-27,21975.632653061224,63.142857142857146,22163.367346938776,36514.12244897959,17137.102040816328,1098.571428571429,67813000.0,67764346.20408164,18.81
FRA,Omicron,2022-05-28,20931.244897959183,59.224489795918366,21108.95918367347,35849.40816326531,16900.16326530612,1084.6734693877552,67813000.0,67765331.36734694,18.81
FRA,Omicron,2022-05-29,19908.95918367347,55.48979591836734,20076.14285714286,34978.89795918368,16677.48979591837,1072.1224489795918,67813000.0,67766298.1632653,18.81
FRA,Omicron,2022-05-30,18881.632653061224,51.85714285714285,19038.97959183673,33893.183673469386,16468.285714285717,1060.4489795918366,67813000.0,67767273.63265307,18.81
FRA,Omicron,2022-05-31,18024.530612244896,49.469387755102034,18176.34693877551,32562.38775510204,16267.0,1048.3877551020407,67813000.0,67768081.26530613,18.81
FRA,Omicron,2022-06-01,17425.591836734693,46.73469387755102,17570.61224489796,30998.632653061224,16075.244897959185,1036.1632653061226,67813000.0,67768633.46938775,18.81
FRA,Omicron,2022-06-02,17072.673469387755,44.73469387755102,17216.816326530614,29611.81632653061,15886.367346938776,1023.4285714285714,67813000.0,67768941.65306123,18.81
FRA,Omicron,2022-06-03,16865.408163265307,43.795918367346935,17011.755102040817,28606.326530612245,15696.22448979592,1009.9591836734696,67813000.0,67769105.12244897,18.81
FRA,Omicron,2022-06-04,17350.081632653062,43.91836734693878,17498.244897959183,28024.38775510204,15504.142857142857,995.6326530612243,67813000.0,67768576.53061225,18.81
FRA,Omicron,2022-06-05,18058.79591836735,44.6122448979592,18207.61224489796,27871.102040816324,15310.714285714286,980.6326530612243,67813000.0,67767823.20408164,18.81
FRA,Omicron,2022-06-06,18864.306122448983,45.16326530612245,19010.306122448983,28095.14285714286,15119.551020408162,965.5714285714288,67813000.0,67766972.53061225,18.81
FRA,Omicron,2022-06-07,19628.42857142857,43.9591836734694,19764.42857142857,28728.38775510204,14939.591836734691,951.7959183673472,67813000.0,67766164.44897959,18.81
